time,value
2024-09-03T09:07:20.485361684Z,0.9912021113928223
2024-09-03T09:07:21.766715347Z,1.0098026084860054
2024-09-03T09:07:22.778162711Z,1.0074426732286714
2024-09-03T09:07:23.777866935Z,1.0183126596581165
2024-09-03T09:07:24.7941175Z,1.0000088394927333
2024-09-03T09:07:25.793830915Z,1.1127393786208652
2024-09-03T09:07:26.79815331Z,1.0849953925149531
2024-09-03T09:07:27.830257745Z,0.8086854161719098
2024-09-03T09:07:28.56428322Z,1.019178256429922
2024-09-03T09:07:29.850041353Z,1.0275521343533047
2024-09-03T09:07:30.865995807Z,1.0913793120630129
2024-09-03T09:07:31.906595921Z,0.9624782991459355
2024-09-03T09:07:32.926096372Z,1.0029441922753775
2024-09-03T09:07:33.902440786Z,0.9215386660360432
2024-09-03T09:07:34.909987653Z,1.0487256095465327
2024-09-03T09:07:35.922501499Z,1.0141877379314805
2024-09-03T09:07:36.938019507Z,0.576245476377912
2024-09-03T09:07:37.970020026Z,1.1415114469178782
2024-09-03T09:07:38.982176807Z,0.8110321592899095
2024-09-03T09:07:39.982241044Z,1.014874799869541
2024-09-03T09:07:41.017997819Z,0.9960447908271716
2024-09-03T09:07:42.014195313Z,1.0045606447281528
2024-09-03T09:07:43.02232643Z,1.0036314101501314
2024-09-03T09:07:44.034305978Z,0.9963976681571373
2024-09-03T09:07:45.054038996Z,1.0052943603353468
2024-09-03T09:07:46.078216186Z,0.999807410488903
2024-09-03T09:07:47.090046538Z,1.0024298600118582
2024-09-03T09:07:48.106378222Z,1.000550088048491
2024-09-03T09:07:49.122146504Z,0.9994244625932573
2024-09-03T09:07:50.12993787Z,1.0001169171055633
2024-09-03T09:07:51.134126685Z,1.0003768756244453
2024-09-03T09:07:52.146031056Z,1.0036854915219697
2024-09-03T09:07:53.150228034Z,1.0015680647243903
2024-09-03T09:07:54.178199753Z,0.9993359763444368
2024-09-03T09:07:55.189920492Z,0.9893978799716248
2024-09-03T09:07:56.210303645Z,0.9838235000623039
2024-09-03T09:07:57.222266511Z,0.9986940427717037
2024-09-03T09:07:58.242007016Z,1.00145028627771
2024-09-03T09:07:59.274678496Z,0.9965865386475938
2024-09-03T09:08:00.266301227Z,1.0014082172134235
2024-09-03T09:08:01.266110164Z,1.0001930964478323
2024-09-03T09:08:02.294811402Z,0.9996894709583916
2024-09-03T09:08:03.290586734Z,0.9919981369809779
2024-09-03T09:08:04.310142338Z,1.0000261858868107
2024-09-03T09:08:05.32192749Z,0.995774901539085
2024-09-03T09:08:06.338344703Z,0.9974308890282896
2024-09-03T09:08:07.346442827Z,1.002067527551134
2024-09-03T09:08:08.358035093Z,1.0016338315316
2024-09-03T09:08:09.370044584Z,1.0010776795509884
2024-09-03T09:08:10.39045639Z,0.9960621793736648
2024-09-03T09:08:11.406054257Z,0.9965907500192629
2024-09-03T09:08:12.410107681Z,0.9994714698085975
2024-09-03T09:08:13.429985027Z,1.0010039276941458
2024-09-03T09:08:14.442617364Z,1.0001088999054824
2024-09-03T09:08:15.462363553Z,0.9994955491340682
2024-09-03T09:08:16.478267812Z,1.0054036800278134
2024-09-03T09:08:17.490201469Z,0.9972225725860014
2024-09-03T09:08:18.522267147Z,1.0234533567601587
2024-09-03T09:08:19.514037055Z,0.9966663866213347
2024-09-03T09:08:20.558297855Z,0.9986140238667315
2024-09-03T09:08:21.55455399Z,0.9942834440985322
