time,value
2024-09-03T09:07:20.485361684Z,-0.7813568115234375
2024-09-03T09:07:21.766715347Z,-0.8446502685546875
2024-09-03T09:07:22.778162711Z,-0.918670654296875
2024-09-03T09:07:23.777866935Z,-0.82232666015625
2024-09-03T09:07:24.7941175Z,-0.8283843994140625
2024-09-03T09:07:25.793830915Z,-0.98101806640625
2024-09-03T09:07:26.79815331Z,-0.964630126953125
2024-09-03T09:07:27.830257745Z,-0.68023681640625
2024-09-03T09:07:28.56428322Z,-0.86590576171875
2024-09-03T09:07:29.850041353Z,-0.77899169921875
2024-09-03T09:07:30.865995807Z,-1.0233001708984375
2024-09-03T09:07:31.906595921Z,-0.5216217041015625
2024-09-03T09:07:32.926096372Z,-0.986053466796875
2024-09-03T09:07:33.902440786Z,-0.2022552490234375
2024-09-03T09:07:34.909987653Z,-0.4599456787109375
2024-09-03T09:07:35.922501499Z,-0.2781524658203125
2024-09-03T09:07:36.938019507Z,-0.055267333984375
2024-09-03T09:07:37.970020026Z,-0.46624755859375
2024-09-03T09:07:38.982176807Z,-0.731964111328125
2024-09-03T09:07:39.982241044Z,-1.0146636962890625
2024-09-03T09:07:41.017997819Z,-0.9958953857421875
2024-09-03T09:07:42.014195313Z,-1.004486083984375
2024-09-03T09:07:43.02232643Z,-1.0035552978515625
2024-09-03T09:07:44.034305978Z,-0.99627685546875
2024-09-03T09:07:45.054038996Z,-1.005218505859375
2024-09-03T09:07:46.078216186Z,-0.999725341796875
2024-09-03T09:07:47.090046538Z,-1.0023193359375
2024-09-03T09:07:48.106378222Z,-1.000457763671875
2024-09-03T09:07:49.122146504Z,-0.99932861328125
2024-09-03T09:07:50.12993787Z,-1.000030517578125
2024-09-03T09:07:51.134126685Z,-1.0002899169921875
2024-09-03T09:07:52.146031056Z,-1.0035552978515625
2024-09-03T09:07:53.150228034Z,-1.0014495849609375
2024-09-03T09:07:54.178199753Z,-0.9991912841796875
2024-09-03T09:07:55.189920492Z,-0.9891204833984375
2024-09-03T09:07:56.210303645Z,-0.9837188720703125
2024-09-03T09:07:57.222266511Z,-0.998626708984375
2024-09-03T09:07:58.242007016Z,-1.0013885498046875
