time,value
2024-09-03T09:07:20.485361684Z,0.1507720947265625
2024-09-03T09:07:21.766715347Z,0.1459808349609375
2024-09-03T09:07:22.778162711Z,0.208740234375
2024-09-03T09:07:23.777866935Z,0.2028961181640625
2024-09-03T09:07:24.7941175Z,0.1560211181640625
2024-09-03T09:07:25.793830915Z,0.3661041259765625
2024-09-03T09:07:26.79815331Z,-0.1533966064453125
2024-09-03T09:07:27.830257745Z,0.098358154296875
2024-09-03T09:07:28.56428322Z,0.07708740234375
2024-09-03T09:07:29.850041353Z,0.11761474609375
2024-09-03T09:07:30.865995807Z,-0.00775146484375
2024-09-03T09:07:31.906595921Z,0.1768341064453125
2024-09-03T09:07:32.926096372Z,-0.0768280029296875
2024-09-03T09:07:33.902440786Z,0.229583740234375
2024-09-03T09:07:34.909987653Z,0.7230682373046875
2024-09-03T09:07:35.922501499Z,-0.0677032470703125
2024-09-03T09:07:36.938019507Z,-0.4765777587890625
2024-09-03T09:07:37.970020026Z,-0.00640869140625
2024-09-03T09:07:38.982176807Z,0.3345184326171875
2024-09-03T09:07:39.982241044Z,-0.007354736328125
2024-09-03T09:07:41.017997819Z,-0.015380859375
2024-09-03T09:07:42.014195313Z,-0.01190185546875
2024-09-03T09:07:43.02232643Z,-0.012359619140625
2024-09-03T09:07:44.034305978Z,-0.015472412109375
2024-09-03T09:07:45.054038996Z,-0.0123443603515625
2024-09-03T09:07:46.078216186Z,-0.01251220703125
2024-09-03T09:07:47.090046538Z,-0.0148773193359375
2024-09-03T09:07:48.106378222Z,-0.013519287109375
2024-09-03T09:07:49.122146504Z,-0.0137481689453125
2024-09-03T09:07:50.12993787Z,-0.0131378173828125
2024-09-03T09:07:51.134126685Z,-0.0130767822265625
2024-09-03T09:07:52.146031056Z,-0.015716552734375
2024-09-03T09:07:53.150228034Z,-0.0148773193359375
2024-09-03T09:07:54.178199753Z,-0.016265869140625
2024-09-03T09:07:55.189920492Z,-0.0191650390625
2024-09-03T09:07:56.210303645Z,-0.0140228271484375
2024-09-03T09:07:57.222266511Z,-0.0106353759765625
2024-09-03T09:07:58.242007016Z,-0.0095977783203125
2024-09-03T09:07:59.274678496Z,-0.0115814208984375
2024-09-03T09:08:00.266301227Z,-0.0113372802734375
2024-09-03T09:08:01.266110164Z,-0.0117034912109375
2024-09-03T09:08:02.294811402Z,-0.0102081298828125
2024-09-03T09:08:03.290586734Z,-0.017852783203125
2024-09-03T09:08:04.310142338Z,-0.0159759521484375
2024-09-03T09:08:05.32192749Z,-0.01629638671875
2024-09-03T09:08:06.338344703Z,-0.011505126953125
2024-09-03T09:08:07.346442827Z,-0.011566162109375
2024-09-03T09:08:08.358035093Z,-0.0129241943359375
2024-09-03T09:08:09.370044584Z,-0.013092041015625
2024-09-03T09:08:10.39045639Z,-0.01202392578125
2024-09-03T09:08:11.406054257Z,-0.012847900390625
2024-09-03T09:08:12.410107681Z,-0.012603759765625
2024-09-03T09:08:13.429985027Z,-0.0131072998046875
2024-09-03T09:08:14.442617364Z,-0.013580322265625
2024-09-03T09:08:15.462363553Z,-0.013458251953125
2024-09-03T09:08:16.478267812Z,-0.0111541748046875
2024-09-03T09:08:17.490201469Z,-0.020538330078125
2024-09-03T09:08:18.522267147Z,-0.010009765625
2024-09-03T09:08:19.514037055Z,-0.0038604736328125
2024-09-03T09:08:20.558297855Z,-0.0134735107421875
2024-09-03T09:08:21.55455399Z,-0.008056640625
2024-09-03T09:08:22.530151824Z,-0.0025177001953125
2024-09-03T09:08:23.566986162Z,-0.01007080078125
2024-09-03T09:08:24.562188018Z,-0.0102386474609375
2024-09-03T09:08:25.574801391Z,-0.0124359130859375
2024-09-03T09:08:26.633913339Z,-0.009613037109375
2024-09-03T09:08:27.606146635Z,-0.0110931396484375
2024-09-03T09:08:28.626183169Z,-0.0136871337890625
2024-09-03T09:08:29.638165429Z,-0.1321258544921875
2024-09-03T09:08:30.642366628Z,0.0273284912109375
2024-09-03T09:08:31.674169543Z,0.0113067626953125
2024-09-03T09:08:32.686073314Z,-0.0300750732421875
2024-09-03T09:08:33.701990363Z,0.0810089111328125
2024-09-03T09:08:34.741962316Z,-0.0482330322265625
2024-09-03T09:08:35.73813505Z,-0.0305023193359375
2024-09-03T09:08:36.738066085Z,-0.0073089599609375
2024-09-03T09:08:37.734032239Z,-0.3958587646484375
2024-09-03T09:08:38.757876057Z,-0.0110015869140625
2024-09-03T09:08:39.793933798Z,-0.0102081298828125
2024-09-03T09:08:40.774116576Z,-0.01031494140625
2024-09-03T09:08:41.782342638Z,-0.00933837890625
2024-09-03T09:08:42.806523733Z,-0.0096282958984375
2024-09-03T09:08:43.814662815Z,-0.020843505859375
2024-09-03T09:08:44.83422819Z,-0.0622100830078125
2024-09-03T09:08:45.822145692Z,-0.0125732421875
2024-09-03T09:08:46.834327961Z,0.005340576171875
2024-09-03T09:08:47.865943379Z,-0.0120849609375
2024-09-03T09:08:48.88290081Z,-0.01043701171875
2024-09-03T09:08:49.894700182Z,-0.011627197265625
2024-09-03T09:08:50.910706665Z,-0.012298583984375
2024-09-03T09:08:51.930193275Z,-0.0126800537109375
2024-09-03T09:08:52.946271395Z,-0.0135040283203125
2024-09-03T09:08:53.958098955Z,-0.0126953125
2024-09-03T09:08:54.990113023Z,-0.0125885009765625
2024-09-03T09:08:55.994048833Z,-0.013397216796875
2024-09-03T09:08:57.005785997Z,-0.012542724609375
2024-09-03T09:08:58.02183091Z,-0.0131072998046875
2024-09-03T09:08:59.042229907Z,-0.0131988525390625
2024-09-03T09:09:00.07405628Z,-0.0131072998046875
2024-09-03T09:09:01.070315642Z,-0.0127105712890625
2024-09-03T09:09:02.082439904Z,-0.01214599609375
2024-09-03T09:09:03.110220805Z,-0.01300048828125
2024-09-03T09:09:04.122005031Z,-0.01300048828125
2024-09-03T09:09:05.142041722Z,-0.0134124755859375
2024-09-03T09:09:06.153919934Z,-0.0130157470703125
2024-09-03T09:09:07.181817453Z,-0.011627197265625
2024-09-03T09:09:08.206864649Z,-0.013580322265625
2024-09-03T09:09:09.214223987Z,-0.012969970703125
2024-09-03T09:09:10.226240542Z,-0.013031005859375
2024-09-03T09:09:11.242956317Z,-0.0139312744140625
2024-09-03T09:09:12.305923942Z,-0.0131683349609375
2024-09-03T09:09:21.571935471Z,0.019317626953125
2024-09-03T09:09:22.61562938Z,0.022125244140625
2024-09-03T09:09:23.595821326Z,0.0196380615234375
2024-09-03T09:09:24.627606539Z,0.0206298828125
2024-09-03T09:09:25.640052692Z,0.0212249755859375
2024-09-03T09:09:26.651883423Z,0.0207977294921875
2024-09-03T09:09:27.675972607Z,0.020416259765625
2024-09-03T09:09:28.683835604Z,0.019622802734375
2024-09-03T09:09:29.448774175Z,0.0206298828125
2024-09-03T09:09:30.716004808Z,0.0199127197265625
2024-09-03T09:09:31.743992947Z,0.020660400390625
2024-09-03T09:09:32.756107715Z,0.0204010009765625
2024-09-03T09:09:33.77193974Z,0.0203399658203125
2024-09-03T09:09:34.79183541Z,0.02288818359375
2024-09-03T09:09:35.559428676Z,0.02001953125
2024-09-03T09:09:36.803977557Z,0.0222625732421875
2024-09-03T09:09:37.831726764Z,0.0210113525390625
2024-09-03T09:09:38.839541523Z,0.02130126953125
2024-09-03T09:09:39.851759602Z,0.0199127197265625
2024-09-03T09:09:40.875811423Z,0.0203094482421875
2024-09-03T09:09:41.899739327Z,0.0200042724609375
2024-09-03T09:09:42.907710279Z,0.020843505859375
2024-09-03T09:09:43.915784812Z,0.02117919921875
2024-09-03T09:09:44.951780013Z,0.0206298828125
2024-09-03T09:09:45.960233399Z,0.0204010009765625
2024-09-03T09:09:46.967596677Z,0.0211029052734375
2024-09-03T09:09:47.979997332Z,0.020904541015625
2024-09-03T09:09:49.007710698Z,0.02117919921875
2024-09-03T09:10:15.242897976Z,0.000030517578125
2024-09-03T09:10:16.254794671Z,-0.0937652587890625
2024-09-03T09:10:17.274807336Z,0.0599517822265625
2024-09-03T09:10:18.294556036Z,-0.0276641845703125
2024-09-03T09:10:19.306948816Z,0.157806396484375
2024-09-03T09:10:20.326904424Z,0.072418212890625
2024-09-03T09:10:21.354674486Z,-0.0237274169921875
2024-09-03T09:10:22.438615798Z,0.279937744140625
2024-09-03T09:10:23.446957041Z,0.0400543212890625
2024-09-03T09:10:24.225070432Z,0.5406036376953125
2024-09-03T09:10:25.504006529Z,-0.131134033203125
2024-09-03T09:10:26.546844642Z,-0.2356109619140625
2024-09-03T09:10:27.53080616Z,0.36737060546875
2024-09-03T09:10:28.538937678Z,0.1946258544921875
2024-09-03T09:10:29.566957088Z,0.2994842529296875
2024-09-03T09:10:30.572020768Z,0.188446044921875
2024-09-03T09:10:31.598623444Z,0.1832122802734375
2024-09-03T09:10:32.611326728Z,0.1764678955078125
2024-09-03T09:10:33.611026436Z,0.169097900390625
2024-09-03T09:10:34.632319509Z,0.1539154052734375
2024-09-03T09:10:35.675474665Z,0.1487579345703125
2024-09-03T09:10:36.666895164Z,0.1543731689453125
2024-09-03T09:10:37.682800925Z,0.1696929931640625
2024-09-03T09:10:38.707003868Z,0.16839599609375
2024-09-03T09:10:39.73069789Z,0.1144561767578125
2024-09-03T09:10:40.470210866Z,0.1250762939453125
2024-09-03T09:10:41.738609006Z,0.1223907470703125
2024-09-03T09:10:42.758507847Z,0.1233978271484375
2024-09-03T09:10:43.778931494Z,0.030853271484375
2024-09-03T09:10:44.799020115Z,-0.230926513671875
2024-09-03T09:10:45.818839408Z,-0.24072265625
2024-09-03T09:10:46.842539266Z,-0.24365234375
2024-09-03T09:10:47.855005439Z,-0.13873291015625
2024-09-03T09:10:48.862697059Z,-0.231903076171875
