time,value
2024-07-29T05:49:00.784350171Z,5
2024-07-29T05:49:01.810097555Z,8
2024-07-29T05:49:02.830118617Z,10
2024-07-29T05:49:04.880274704Z,9
2024-07-29T05:49:05.900138027Z,16
2024-07-29T05:49:06.922694313Z,791
2024-07-29T05:49:10.210048401Z,16
2024-07-29T05:49:12.247679607Z,55
2024-07-29T05:49:13.270350856Z,6
2024-07-29T05:49:14.300274123Z,7
2024-07-29T05:49:15.32987525Z,5
2024-07-29T05:49:16.350138119Z,7
2024-07-29T05:49:17.370159454Z,9
2024-07-29T05:49:18.49819324Z,791
2024-07-29T05:49:19.53007993Z,7
2024-07-29T05:49:20.544196884Z,6
2024-07-29T05:49:22.59838444Z,7
2024-07-29T05:49:23.650516171Z,5
2024-07-29T05:49:24.742139208Z,6
2024-07-29T05:49:25.789078535Z,16
2024-07-29T05:49:27.736160715Z,7
2024-07-29T05:49:28.843367283Z,5
2024-07-29T05:49:29.855245012Z,8
2024-07-29T05:49:34.016367445Z,11
2024-07-29T05:49:34.984197283Z,8
2024-07-29T05:49:36.010038516Z,7
2024-07-29T05:49:37.027173Z,5
2024-07-29T05:49:38.060346703Z,791
2024-07-29T05:49:40.207237961Z,792
2024-07-29T05:49:41.230085922Z,15
2024-07-29T05:49:42.247326631Z,7
2024-07-29T05:49:43.379997921Z,791
2024-07-29T05:49:44.410155432Z,8
2024-07-29T05:49:46.57722455Z,9
2024-07-29T05:49:47.480156573Z,791
2024-07-29T05:49:49.630114321Z,792
2024-07-29T05:49:50.760191764Z,791
2024-07-29T05:49:52.910300854Z,792
2024-07-29T05:49:54.030119839Z,791
2024-07-29T05:49:56.180432157Z,792
2024-07-29T05:49:57.210225892Z,791
2024-07-29T05:49:59.260226838Z,6
2024-07-29T05:50:00.480429377Z,7
2024-07-29T05:50:03.450008533Z,15
2024-07-29T05:50:05.500038696Z,792
2024-07-29T05:50:06.620984719Z,791
2024-07-29T05:50:07.640077661Z,40
2024-07-29T05:50:08.687684951Z,791
2024-07-29T05:50:09.700088877Z,7
2024-07-29T05:50:10.920083487Z,791
2024-07-29T05:50:12.860332665Z,23
2024-07-29T05:50:13.900030173Z,26
2024-07-29T05:50:14.920416918Z,22
2024-07-29T05:50:16.050250369Z,21
2024-07-29T05:50:17.070282096Z,22
2024-07-29T05:50:18.10007117Z,23
2024-07-29T05:50:20.150048637Z,24
2024-07-29T05:50:21.170073058Z,8
2024-07-29T05:50:22.19024352Z,25
2024-07-29T05:50:23.220164481Z,23
2024-07-29T05:50:24.24027574Z,8
2024-07-29T05:50:26.290415233Z,26
2024-07-29T05:50:28.346437529Z,24
2024-07-29T05:50:30.380531371Z,23
2024-07-29T05:50:31.510098054Z,24
2024-07-29T05:50:32.530426344Z,23
2024-07-29T05:50:33.574292403Z,26
2024-07-29T05:50:34.680108826Z,23
2024-07-29T05:50:35.610181328Z,791
2024-07-29T05:50:36.637521761Z,24
2024-07-29T05:50:37.660544861Z,26
2024-07-29T05:50:38.680184932Z,24
2024-07-29T05:50:39.810068778Z,23
2024-07-29T05:50:40.930839296Z,16
2024-07-29T05:50:41.750473255Z,24
2024-07-29T05:50:42.880096665Z,16
2024-07-29T05:50:44.92036364Z,23
2024-07-29T05:50:45.9504826Z,25
2024-07-29T05:50:46.964086091Z,24
2024-07-29T05:50:48.000164651Z,23
2024-07-29T05:50:49.120533974Z,791
2024-07-29T05:50:50.140467783Z,25
2024-07-29T05:50:52.200381866Z,23
2024-07-29T05:50:53.220267274Z,6
2024-07-29T05:50:55.270277065Z,7
2024-07-29T05:50:56.280217758Z,5
2024-07-29T05:50:57.310101445Z,8
2024-07-29T05:50:58.440231937Z,10
2024-07-29T05:50:59.360164541Z,16
2024-07-29T05:51:00.390603044Z,5
2024-07-29T05:51:01.510234729Z,791
2024-07-29T05:51:02.549982447Z,8
2024-07-29T05:51:03.570504521Z,17
2024-07-29T05:51:04.590302409Z,791
2024-07-29T05:51:05.807019324Z,8
2024-07-29T05:51:06.629867755Z,5
2024-07-29T05:51:07.760313355Z,8
2024-07-29T05:51:08.790366644Z,791
2024-07-29T05:51:10.930216363Z,8
2024-07-29T05:51:13.08455844Z,7
2024-07-29T05:51:14.01035476Z,8
2024-07-29T05:51:17.180837968Z,16
2024-07-29T05:51:18.200103897Z,10
2024-07-29T05:51:19.130074203Z,8
2024-07-29T05:51:20.150068287Z,6
2024-07-29T05:51:21.281159943Z,791
2024-07-29T05:51:22.410198444Z,16
2024-07-29T05:51:25.370092163Z,10
2024-07-29T05:51:26.400358329Z,791
2024-07-29T05:51:27.41726035Z,8
2024-07-29T05:51:28.450215307Z,16
2024-07-29T05:51:29.467292294Z,18
2024-07-29T05:51:30.500772262Z,7
2024-07-29T05:51:31.620223299Z,8
2024-07-29T05:51:32.650093187Z,16
2024-07-29T05:51:36.740151481Z,8
2024-07-29T05:51:37.761351228Z,15
2024-07-29T05:51:38.800120604Z,7
2024-07-29T05:51:39.81018171Z,8
2024-07-29T05:51:40.840804267Z,7
2024-07-29T05:51:41.860249694Z,5
2024-07-29T05:51:42.880291772Z,8
2024-07-29T05:51:44.010292201Z,7
2024-07-29T05:51:44.930162743Z,5
2024-07-29T05:51:48.011069139Z,10
2024-07-29T05:51:49.13018609Z,9
2024-07-29T05:51:50.05000365Z,16
2024-07-29T05:51:52.200153102Z,9
2024-07-29T05:51:53.330413217Z,7
2024-07-29T05:51:54.35039866Z,5
2024-07-29T05:51:55.270144353Z,8
2024-07-29T05:51:57.408323727Z,5
2024-07-29T05:51:58.350255592Z,17
2024-07-29T05:51:59.371031262Z,8
2024-07-29T05:52:00.500367315Z,17
2024-07-29T05:52:01.420131599Z,7
2024-07-29T05:52:02.440138263Z,6
2024-07-29T05:52:03.470151528Z,7
2024-07-29T05:52:04.49031081Z,9
2024-07-29T05:52:05.619914771Z,7
2024-07-29T05:52:07.560059185Z,9
2024-07-29T05:52:08.690142434Z,8
2024-07-29T05:52:10.73120731Z,7
2024-07-29T05:52:11.787326715Z,9
2024-07-29T05:52:12.780073149Z,7
2024-07-29T05:52:13.810010806Z,6
2024-07-29T05:52:14.820174958Z,8
2024-07-29T05:52:16.958100939Z,7
2024-07-29T05:52:17.899989886Z,8
2024-07-29T05:52:19.950329902Z,7
2024-07-29T05:52:20.980225876Z,5
2024-07-29T05:52:22.200089081Z,6
2024-07-29T05:52:23.020087163Z,7
2024-07-29T05:52:25.06009647Z,6
2024-07-29T05:52:27.120180718Z,7
2024-07-29T05:52:28.249905695Z,9
2024-07-29T05:52:30.290101149Z,5
2024-07-29T05:52:31.319980098Z,7
2024-07-29T05:52:32.45015274Z,8
2024-07-29T05:52:33.370187058Z,9
2024-07-29T05:52:34.390020145Z,8
2024-07-29T05:52:35.420013053Z,7
2024-07-29T05:52:36.440136124Z,6
2024-07-29T05:52:38.500194546Z,7
2024-07-29T05:52:39.51801362Z,9
2024-07-29T05:52:41.560248917Z,7
2024-07-29T05:52:42.690011008Z,9
2024-07-29T05:52:46.780186291Z,17
2024-07-29T05:52:47.910072358Z,7
2024-07-29T05:52:48.729984492Z,6
2024-07-29T05:52:49.849900523Z,9
2024-07-29T05:52:50.869925256Z,7
2024-07-29T05:52:51.901263484Z,10
2024-07-29T05:52:52.910114801Z,8
2024-07-29T05:52:53.950060835Z,7
2024-07-29T05:53:00.190061321Z,6
2024-07-29T05:53:01.120053054Z,43
2024-07-29T05:53:02.140164682Z,19
2024-07-29T05:53:03.170155206Z,3
2024-07-29T05:53:04.190446733Z,17
2024-07-29T05:53:05.21002475Z,6
2024-07-29T05:53:08.390137714Z,5
2024-07-29T05:53:09.410114393Z,15
2024-07-29T05:53:10.440113689Z,36
2024-07-29T05:53:11.459990242Z,9
2024-07-29T05:53:12.480192526Z,12
2024-07-29T05:53:13.510080653Z,10
2024-07-29T05:53:14.520975598Z,11
2024-07-29T05:53:15.560707375Z,9
2024-07-29T05:53:17.600103982Z,10
2024-07-29T05:53:18.630220382Z,12
2024-07-29T05:53:19.650087036Z,9
2024-07-29T05:53:21.80000952Z,11
2024-07-29T05:53:22.710100036Z,10
2024-07-29T05:53:23.750113538Z,11
2024-07-29T05:53:24.770117462Z,9
2024-07-29T05:53:26.920180643Z,10
2024-07-29T05:53:27.950126547Z,24
2024-07-29T05:53:28.960447519Z,22
2024-07-29T05:53:29.993107645Z,23
2024-07-29T05:53:31.11987176Z,26
2024-07-29T05:53:32.030333426Z,22
2024-07-29T05:53:33.069936246Z,21
2024-07-29T05:53:34.209899682Z,791
2024-07-29T05:53:35.20996279Z,22
2024-07-29T05:53:37.259987864Z,21
2024-07-29T05:53:42.390034129Z,23
2024-07-29T05:53:43.410352939Z,22
2024-07-29T05:53:44.440483754Z,21
2024-07-29T05:53:45.46007132Z,22
2024-07-29T05:53:46.480221438Z,9
2024-07-29T05:53:48.530149297Z,10
2024-07-29T05:53:49.550237257Z,9
2024-07-29T05:53:51.600132097Z,7
2024-07-29T05:53:52.72008797Z,9
2024-07-29T05:53:55.919135132Z,8
2024-07-29T05:53:57.170019925Z,9
2024-07-29T05:53:57.540099901Z,10
2024-07-29T05:53:58.869830611Z,9
2024-07-29T05:53:59.93724873Z,8
2024-07-29T05:54:00.910196501Z,7
2024-07-29T05:54:02.970031726Z,6
2024-07-29T05:54:04.008122331Z,9
2024-07-29T05:54:05.020106493Z,5
2024-07-29T05:54:06.040181017Z,8
2024-07-29T05:54:07.170367475Z,5
2024-07-29T05:54:08.200289974Z,791
2024-07-29T05:54:10.240288943Z,9
2024-07-29T05:54:13.309865123Z,7
2024-07-29T05:54:14.340166917Z,9
2024-07-29T05:54:15.460243904Z,10
2024-07-29T05:54:16.490113716Z,9
2024-07-29T05:54:19.560354443Z,8
2024-07-29T05:54:20.580120634Z,9
2024-07-29T05:54:22.63032162Z,8
2024-07-29T05:54:24.680022401Z,10
2024-07-29T05:54:25.700184561Z,8
2024-07-29T05:54:27.740027495Z,9
2024-07-29T05:54:28.770107427Z,10
2024-07-29T05:54:29.900260592Z,9
2024-07-29T05:54:33.890422Z,8
2024-07-29T05:54:37.070040791Z,10
2024-07-29T05:54:38.127241045Z,9
2024-07-29T05:54:40.14017863Z,8
2024-07-29T05:54:41.160067372Z,791
2024-07-29T05:54:42.190062187Z,8
2024-07-29T05:54:43.310269071Z,791
2024-07-29T05:54:44.330384509Z,10
2024-07-29T05:54:45.360323495Z,9
2024-07-29T05:54:47.400212322Z,29
2024-07-29T05:54:48.431248999Z,791
2024-07-29T05:54:51.809869988Z,792
2024-07-29T05:54:52.730086223Z,8
2024-07-29T05:54:53.760040774Z,9
2024-07-29T05:54:54.780150431Z,7
2024-07-29T05:54:55.799980812Z,10
2024-07-29T05:54:57.850300306Z,9
