Timestamp,x,y,z
2024-08-26 20:17:15,0.31, 0.43, 0.55
2024-08-26 20:17:17,0.49, 0.55, 0.49
2024-08-26 20:17:19,0.43, 0.49, 0.55
2024-08-26 20:17:21,0.37, 0.55, 0.49
2024-08-26 20:17:23,0.18, 0.49, 0.55
2024-08-26 20:17:25,0.31, 0.49, 0.55
2024-08-26 20:17:27,0.24, 0.49, 0.55
2024-08-26 20:17:29,0.31, 0.43, 0.49
2024-08-26 20:17:31,0.24, 0.49, 0.55
2024-08-26 20:17:33,0.24, 0.49, 0.49
2024-08-26 20:17:35,0.37, 0.49, 0.49
2024-08-26 20:17:37,0.24, 0.43, 0.55
2024-08-26 20:17:39,0.31, 0.49, 0.55
2024-08-26 20:17:41,0.31, 0.49, 0.55
2024-08-26 20:17:43,0.31, 0.49, 0.49
2024-08-26 20:17:45,0.49, 0.67, 0.55
2024-08-26 20:17:47,0.31, 0.49, 0.49
2024-08-26 20:17:49,0.31, 0.49, 0.55
2024-08-26 20:17:51,0.24, 0.49, 0.55
2024-08-26 20:17:54,0.24, 0.49, 0.49
2024-08-26 20:17:56,0.31, 0.49, 0.49
2024-08-26 20:17:58,0.73, 0.92, 0.55
2024-08-26 20:18:00,0.37, 0.55, 0.55
2024-08-26 20:18:02,0.24, 0.43, 0.49
2024-08-26 20:18:04,0.06, 0.43, 0.55
2024-08-26 20:18:06,0.31, 0.43, 0.49
2024-08-26 20:18:08,0.24, 0.49, 0.49
2024-08-26 20:18:10,0.31, 0.55, 0.49
2024-08-26 20:18:12,0.24, 0.43, 0.49
2024-08-26 20:18:14,0.12, 0.37, 0.49
2024-08-26 20:18:16,0.24, 0.49, 0.49
2024-08-26 20:18:18,0.24, 0.43, 0.49
2024-08-26 20:18:20,0.31, 0.49, 0.49
2024-08-26 20:18:22,0.18, 0.43, 0.49
2024-08-26 20:18:24,0.31, 0.55, 0.49
2024-08-26 20:18:26,0.24, 0.55, 0.55
2024-08-26 20:18:28,0.31, 0.49, 0.55
2024-08-26 20:18:30,0.24, 0.49, 0.55
2024-08-26 20:18:32,0.24, 0.49, 0.49
2024-08-26 20:18:35,0.24, 0.49, 0.55
2024-08-26 20:18:37,0.31, 0.49, 0.49
2024-08-26 20:18:39,0.18, 0.31, 0.55
2024-08-26 20:18:41,0.37, 0.49, 0.55
2024-08-26 20:18:43,0.37, 0.49, 0.49
2024-08-26 20:18:45,-0.55, -0.61, 0.55
2024-08-26 20:18:47,0.00, 0.18, 0.49
2024-08-26 20:18:49,0.06, 0.55, 0.49
2024-08-26 20:18:51,0.24, 0.55, 0.49
2024-08-26 20:18:53,0.18, 0.55, 0.55
2024-08-26 20:18:55,0.12, 0.37, 0.55
2024-08-26 20:18:57,0.43, 0.61, 0.49
2024-08-26 20:18:59,0.31, 0.49, 0.49
2024-08-26 20:19:01,-0.06, 0.24, 0.55
2024-08-26 20:19:03,0.18, 0.37, 0.55
2024-08-26 20:19:05,0.31, 0.49, 0.49
2024-08-26 20:19:07,0.24, 0.49, 0.49
2024-08-26 20:19:09,0.31, 0.49, 0.55
2024-08-26 20:19:11,0.18, 0.49, 0.55
2024-08-26 20:19:13,-0.06, 0.43, 0.55
2024-08-26 20:19:15,0.06, 0.31, 0.55
2024-08-26 20:19:18,0.18, 0.55, 0.49
2024-08-26 20:19:20,0.37, 0.73, 0.55
2024-08-26 20:19:22,0.43, 0.49, 0.55
2024-08-26 20:19:24,-0.06, 0.43, 0.55
2024-08-26 20:19:26,0.92, 0.98, 0.43
2024-08-26 20:19:28,0.31, 0.49, 0.49
2024-08-26 20:19:30,0.55, 0.61, 0.55
2024-08-26 20:19:32,0.24, 0.43, 0.49
2024-08-26 20:19:34,0.73, 0.61, 0.49
2024-08-26 20:19:36,0.06, 0.43, 0.55
2024-08-26 20:19:38,0.73, 0.61, 0.55
2024-08-26 20:19:40,0.24, 0.49, 0.49
2024-08-26 20:19:42,0.79, 0.79, 0.49
2024-08-26 20:19:44,0.00, 0.00, 0.49
2024-08-26 20:19:46,0.92, 0.73, 0.49
2024-08-26 20:19:48,0.67, 0.67, 0.49
2024-08-26 20:19:50,0.18, 0.31, 0.49
2024-08-26 20:19:52,0.67, 0.79, 0.49
2024-08-26 20:19:54,1.40, 1.10, 0.49
2024-08-26 20:19:56,0.24, 0.43, 0.55
2024-08-26 20:19:58,-0.12, 0.37, 0.55
2024-08-26 20:20:01,0.31, 0.55, 0.55
2024-08-26 20:20:03,0.31, 0.31, 0.49
2024-08-26 20:20:05,0.49, 0.61, 0.49
2024-08-26 20:20:07,-0.31, 0.24, 0.55
2024-08-26 20:20:09,0.31, 0.49, 0.49
2024-08-26 20:20:11,0.12, 0.43, 0.55
2024-08-26 20:20:13,0.55, 0.67, 0.55
2024-08-26 20:20:15,0.24, 0.49, 0.49
2024-08-26 20:20:17,0.12, 0.43, 0.43
2024-08-26 20:20:19,0.37, 0.55, 0.49
2024-08-26 20:20:21,5.49, 2.50, 0.49
2024-08-26 20:20:23,0.49, 0.61, 0.49
2024-08-26 20:20:25,3.66, 0.79, 0.43
2024-08-26 20:20:27,0.43, 0.55, 0.49
2024-08-26 20:20:29,0.31, 0.49, 0.49
2024-08-26 20:20:31,0.18, 0.43, 0.55
2024-08-26 20:20:33,0.18, 0.49, 0.49
2024-08-26 20:20:35,0.31, 0.49, 0.49
2024-08-26 20:20:37,0.31, 0.49, 0.55
2024-08-26 20:20:39,0.18, 0.49, 0.55
2024-08-26 20:20:41,0.37, 0.55, 0.49
2024-08-26 20:20:43,0.31, 0.49, 0.49
2024-08-26 20:20:45,0.37, 0.55, 0.55
2024-08-26 20:20:47,0.31, 0.43, 0.49
2024-08-26 20:20:50,0.31, 0.55, 0.49
2024-08-26 20:20:52,0.24, 0.49, 0.49
2024-08-26 20:20:54,0.24, 0.49, 0.55
2024-08-26 20:20:56,0.24, 0.43, 0.55
2024-08-26 20:20:58,0.24, 0.49, 0.55
2024-08-26 20:21:00,0.24, 0.49, 0.55
2024-08-26 20:21:02,0.31, 0.49, 0.49
2024-08-26 20:21:04,0.24, 0.49, 0.49
2024-08-26 20:21:06,0.31, 0.49, 0.55
2024-08-26 20:21:08,0.31, 0.43, 0.49
2024-08-26 20:21:10,0.12, 0.43, 0.49
2024-08-26 20:21:12,0.31, 0.49, 0.55
2024-08-26 20:21:14,0.31, 0.49, 0.49
2024-08-26 20:21:16,0.31, 0.49, 0.55
2024-08-26 20:21:18,0.24, 0.49, 0.55
2024-08-26 20:21:20,0.31, 0.49, 0.55
2024-08-26 20:21:22,0.31, 0.49, 0.55
2024-08-26 20:21:24,0.31, 0.49, 0.49
2024-08-26 20:21:26,0.31, 0.49, 0.55
2024-08-26 20:21:28,0.31, 0.55, 0.49
2024-08-26 20:21:30,0.24, 0.49, 0.49
2024-08-26 20:21:32,0.31, 0.49, 0.49
2024-08-26 20:21:34,0.31, 0.55, 0.55
2024-08-26 20:21:36,0.24, 0.49, 0.49
2024-08-26 20:21:38,0.31, 0.55, 0.55
2024-08-26 20:21:41,0.24, 0.49, 0.49
2024-08-26 20:21:43,0.24, 0.49, 0.49
2024-08-26 20:21:45,0.31, 0.49, 0.49
2024-08-26 20:21:47,0.31, 0.49, 0.55
2024-08-26 20:21:49,0.24, 0.49, 0.49
2024-08-26 20:21:51,0.24, 0.43, 0.49
2024-08-26 20:21:53,0.31, 0.49, 0.49
2024-08-26 20:21:55,0.31, 0.49, 0.55
2024-08-26 20:21:57,0.24, 0.49, 0.49
2024-08-26 20:21:59,0.31, 0.49, 0.55
2024-08-26 20:22:01,0.31, 0.49, 0.49
2024-08-26 20:22:03,0.31, 0.49, 0.55
2024-08-26 20:22:05,0.24, 0.49, 0.55
2024-08-26 20:22:07,0.37, 0.49, 0.55
2024-08-26 20:22:09,0.31, 0.55, 0.49
2024-08-26 20:22:11,0.31, 0.49, 0.55
2024-08-26 20:22:13,0.31, 0.49, 0.55
2024-08-26 20:22:15,0.31, 0.43, 0.49
2024-08-26 20:22:17,0.24, 0.49, 0.55
2024-08-26 20:22:19,0.31, 0.49, 0.55
2024-08-26 20:22:21,0.24, 0.49, 0.49
2024-08-26 20:22:24,0.24, 0.49, 0.55
2024-08-26 20:22:26,0.31, 0.49, 0.49
2024-08-26 20:22:28,0.24, 0.49, 0.55
2024-08-26 20:22:30,0.31, 0.49, 0.49
2024-08-26 20:22:32,0.24, 0.49, 0.49
2024-08-26 20:22:34,0.31, 0.49, 0.55
2024-08-26 20:22:36,0.31, 0.49, 0.49
2024-08-26 20:22:38,0.24, 0.43, 0.49
2024-08-26 20:22:40,0.24, 0.49, 0.49
2024-08-26 20:22:42,0.31, 0.49, 0.49
2024-08-26 20:22:44,0.24, 0.49, 0.55
2024-08-26 20:22:46,0.24, 0.49, 0.49
2024-08-26 20:22:48,0.31, 0.49, 0.49
2024-08-26 20:22:50,0.31, 0.49, 0.49
2024-08-26 20:22:52,0.31, 0.49, 0.55
2024-08-26 20:22:54,0.24, 0.49, 0.49
2024-08-26 20:22:56,0.31, 0.43, 0.55
2024-08-26 20:22:58,0.31, 0.55, 0.55
2024-08-26 20:23:00,0.31, 0.49, 0.49
2024-08-26 20:23:02,0.37, 0.49, 0.55
2024-08-26 20:23:04,0.24, 0.43, 0.49
2024-08-26 20:23:06,0.24, 0.49, 0.49
2024-08-26 20:23:08,0.31, 0.49, 0.55
2024-08-26 20:23:10,0.31, 0.49, 0.49
2024-08-26 20:23:13,0.31, 0.49, 0.49
2024-08-26 20:23:15,0.31, 0.49, 0.55
2024-08-26 20:23:17,0.24, 0.49, 0.55
2024-08-26 20:23:19,0.31, 0.49, 0.55
2024-08-26 20:23:21,0.24, 0.49, 0.49
2024-08-26 20:23:23,0.31, 0.55, 0.49
2024-08-26 20:23:25,0.31, 0.49, 0.49
2024-08-26 20:23:27,0.31, 0.49, 0.49
2024-08-26 20:23:29,0.24, 0.55, 0.49
2024-08-26 20:23:31,0.31, 0.49, 0.49
2024-08-26 20:23:33,0.24, 0.49, 0.55
2024-08-26 20:23:35,0.24, 0.49, 0.55
2024-08-26 20:23:37,0.31, 0.49, 0.55
2024-08-26 20:23:39,0.24, 0.49, 0.55
2024-08-26 20:23:41,0.31, 0.49, 0.55
2024-08-26 20:23:43,0.24, 0.49, 0.49
2024-08-26 20:23:45,0.31, 0.49, 0.55
2024-08-26 20:23:47,0.24, 0.49, 0.55
2024-08-26 20:23:49,0.31, 0.49, 0.49
2024-08-26 20:23:51,0.31, 0.49, 0.49
2024-08-26 20:23:53,0.06, 0.37, 0.49
2024-08-26 20:23:55,-0.67, 0.18, 0.55
2024-08-26 20:23:58,0.24, 0.55, 0.49
2024-08-26 20:24:00,0.31, 0.49, 0.49
2024-08-26 20:24:02,0.12, 0.55, 0.49
2024-08-26 20:24:04,0.37, 0.55, 0.55
2024-08-26 20:24:06,0.12, 0.43, 0.55
2024-08-26 20:24:08,0.31, 0.49, 0.49
2024-08-26 20:24:10,-0.18, 0.18, 0.49
2024-08-26 20:24:12,1.22, 0.67, 0.55
2024-08-26 20:24:14,0.61, 0.61, 0.61
2024-08-26 20:24:16,0.18, 0.37, 0.49
2024-08-26 20:24:18,-1.95, 1.22, 0.61
2024-08-26 20:24:20,0.24, 0.00, 0.49
2024-08-26 20:24:22,0.49, 0.73, 0.49
2024-08-26 20:24:24,0.49, 0.55, 0.55
2024-08-26 20:24:27,0.24, 0.49, 0.49
2024-08-26 20:24:29,1.95, -0.98, 0.43
2024-08-26 20:24:31,0.98, 1.22, 0.49
2024-08-26 20:24:33,1.16, 0.37, 0.49
2024-08-26 20:24:35,0.31, 0.49, 0.55
2024-08-26 20:24:37,1.46, 1.34, 0.49
2024-08-26 20:24:39,0.61, 0.49, 0.49
2024-08-26 20:24:41,0.67, 0.55, 0.49
2024-08-26 20:24:43,0.43, 0.55, 0.49
2024-08-26 20:24:45,0.31, 0.49, 0.49
2024-08-26 20:24:47,0.24, 0.55, 0.55
2024-08-26 20:24:49,0.37, 1.16, 0.49
2024-08-26 20:24:51,0.37, 0.31, 0.55
2024-08-26 20:24:53,0.49, 0.55, 0.49
2024-08-26 20:24:55,0.24, 0.31, 0.55
2024-08-26 20:24:57,0.31, 0.43, 0.49
2024-08-26 20:24:59,0.24, 0.43, 0.49
2024-08-26 20:25:01,0.24, 0.49, 0.49
2024-08-26 20:25:03,0.24, 0.49, 0.49
2024-08-26 20:25:05,0.24, 0.49, 0.49
2024-08-26 20:25:07,0.24, 0.49, 0.49
2024-08-26 20:25:09,0.31, 0.55, 0.49
2024-08-26 20:25:11,0.37, 0.49, 0.49
2024-08-26 20:25:13,0.37, 0.55, 0.55
2024-08-26 20:25:15,0.24, 0.55, 0.49
2024-08-26 20:25:17,0.61, 0.49, 0.49
2024-08-26 20:25:20,-0.12, 0.43, 0.49
2024-08-26 20:25:22,0.49, 0.37, 0.49
2024-08-26 20:25:24,0.00, 0.49, 0.49
2024-08-26 20:25:26,0.79, 0.73, 0.49
2024-08-26 20:25:28,0.43, 0.55, 0.49
2024-08-26 20:25:30,0.18, 0.49, 0.55
2024-08-26 20:25:32,0.24, 0.55, 0.49
2024-08-26 20:25:34,0.31, 0.55, 0.49
2024-08-26 20:25:36,0.31, 0.49, 0.55
2024-08-26 20:25:38,0.24, 0.49, 0.55
2024-08-26 20:25:40,0.24, 0.49, 0.49
2024-08-26 20:25:42,0.31, 0.49, 0.49
2024-08-26 20:25:44,0.31, 0.49, 0.49
2024-08-26 20:25:46,-0.61, -0.24, 0.49
2024-08-26 20:25:48,0.24, 0.37, 0.49
2024-08-26 20:25:50,0.37, 0.49, 0.49
2024-08-26 20:25:52,-0.49, 1.04, 0.55
2024-08-26 20:25:54,0.24, 0.43, 0.55
2024-08-26 20:25:56,0.31, 0.92, 0.49
2024-08-26 20:25:58,0.37, 0.49, 0.49
2024-08-26 20:26:00,0.43, 0.55, 0.49
2024-08-26 20:26:02,0.31, 0.49, 0.49
2024-08-26 20:26:05,0.98, 0.79, 0.49
2024-08-26 20:26:07,0.37, 0.55, 0.49
2024-08-26 20:26:09,1.71, 1.28, 0.55
2024-08-26 20:26:11,0.31, 0.49, 0.49
2024-08-26 20:26:13,0.37, 0.55, 0.55
2024-08-26 20:26:15,0.18, 0.43, 0.49
2024-08-26 20:26:17,0.31, 0.49, 0.49
2024-08-26 20:26:19,0.24, 0.49, 0.49
2024-08-26 20:26:21,0.06, 0.43, 0.55
2024-08-26 20:26:23,0.31, 0.55, 0.49
2024-08-26 20:26:25,0.55, 0.49, 0.49
2024-08-26 20:26:27,0.61, 0.73, 0.49
2024-08-26 20:26:29,0.49, 0.55, 0.49
2024-08-26 20:26:31,0.31, 0.49, 0.49
2024-08-26 20:26:33,0.61, 0.49, 0.49
2024-08-26 20:26:35,0.00, 0.49, 0.55
2024-08-26 20:26:37,0.31, 0.49, 0.49
2024-08-26 20:26:39,0.31, 0.49, 0.49
2024-08-26 20:26:41,-0.43, 0.49, 0.49
2024-08-26 20:26:43,0.06, 0.43, 0.49
2024-08-26 20:26:46,0.31, 0.55, 0.49
2024-08-26 20:26:48,0.18, 0.49, 0.49
2024-08-26 20:26:50,0.12, 0.49, 0.49
2024-08-26 20:26:52,0.61, 0.43, 0.55
2024-08-26 20:26:54,0.24, 0.37, 0.49
2024-08-26 20:26:56,0.00, 0.37, 0.49
2024-08-26 20:26:58,1.22, 0.73, 0.49
2024-08-26 20:27:00,0.24, 0.43, 0.49
2024-08-26 20:27:02,0.18, 0.49, 0.49
2024-08-26 20:27:04,0.37, 0.55, 0.49
2024-08-26 20:27:06,0.18, 0.61, 0.55
2024-08-26 20:27:08,0.37, 0.49, 0.49
2024-08-26 20:27:10,0.31, 0.49, 0.49
2024-08-26 20:27:12,0.49, 0.61, 0.49
2024-08-26 20:27:14,0.31, 0.49, 0.49
2024-08-26 20:27:16,0.06, 0.61, 0.55
2024-08-26 20:27:18,0.55, 0.49, 0.49
2024-08-26 20:27:20,0.43, 0.55, 0.49
2024-08-26 20:27:22,0.12, 0.31, 0.49
2024-08-26 20:27:24,0.31, 0.49, 0.49
2024-08-26 20:27:26,0.18, 0.49, 0.55
2024-08-26 20:27:28,0.31, 0.49, 0.49
2024-08-26 20:27:30,0.43, 0.55, 0.49
2024-08-26 20:27:33,0.31, 0.61, 0.55
2024-08-26 20:27:35,0.12, 0.43, 0.49
2024-08-26 20:27:37,0.43, 0.55, 0.49
2024-08-26 20:27:39,0.12, 0.43, 0.49
2024-08-26 20:27:41,0.73, 0.73, 0.49
2024-08-26 20:27:43,1.22, 1.04, 0.55
2024-08-26 20:27:45,0.24, 0.43, 0.49
2024-08-26 20:27:47,0.31, 0.49, 0.55
2024-08-26 20:27:49,0.31, 0.49, 0.55
2024-08-26 20:27:51,0.18, 0.55, 0.49
2024-08-26 20:27:53,0.49, 0.55, 0.49
2024-08-26 20:27:55,0.24, 0.61, 0.49
2024-08-26 20:27:57,0.18, 0.55, 0.49
2024-08-26 20:27:59,0.43, 0.49, 0.55
2024-08-26 20:28:01,0.06, 0.06, 0.55
2024-08-26 20:28:03,0.18, 0.43, 0.49
2024-08-26 20:28:05,0.31, 0.49, 0.49
2024-08-26 20:28:07,0.31, 0.49, 0.49
2024-08-26 20:28:09,0.24, 0.43, 0.49
2024-08-26 20:28:11,0.49, 0.55, 0.49
2024-08-26 20:28:13,0.12, 0.49, 0.49
2024-08-26 20:28:15,0.06, 0.43, 0.49
2024-08-26 20:28:17,0.67, 0.55, 0.49
2024-08-26 20:28:20,0.06, 0.31, 0.49
2024-08-26 20:28:22,0.12, 0.43, 0.49
2024-08-26 20:28:24,0.31, 0.49, 0.49
2024-08-26 20:28:26,0.18, 0.55, 0.49
2024-08-26 20:28:28,0.37, 0.37, 0.55
2024-08-26 20:28:30,0.31, 0.49, 0.49
2024-08-26 20:28:32,-0.18, 0.49, 0.49
2024-08-26 20:28:34,0.24, 0.49, 0.49
2024-08-26 20:28:36,0.00, 0.61, 0.49
2024-08-26 20:28:38,0.31, 0.49, 0.49
2024-08-26 20:28:40,0.24, 0.49, 0.49
2024-08-26 20:28:42,0.24, 0.49, 0.55
2024-08-26 20:28:44,0.31, 0.49, 0.49
2024-08-26 20:28:46,0.24, 0.49, 0.49
2024-08-26 20:28:48,0.31, 0.55, 0.49
2024-08-26 20:28:50,0.31, 0.49, 0.49
2024-08-26 20:28:52,0.37, 0.49, 0.49
2024-08-26 20:28:54,0.24, 0.43, 0.49
2024-08-26 20:28:56,0.24, 0.43, 0.49
2024-08-26 20:28:58,0.12, 0.43, 0.49
2024-08-26 20:29:00,0.31, 0.49, 0.49
2024-08-26 20:29:02,0.24, 0.49, 0.55
2024-08-26 20:29:04,0.18, 0.43, 0.49
2024-08-26 20:29:06,0.31, 0.55, 0.49
2024-08-26 20:29:08,0.31, 0.49, 0.49
2024-08-26 20:29:10,0.31, 0.49, 0.49
2024-08-26 20:29:12,0.24, 0.49, 0.49
2024-08-26 20:29:15,0.43, 0.31, 0.49
2024-08-26 20:29:17,0.31, 0.43, 0.49
2024-08-26 20:29:19,0.67, 0.55, 0.49
2024-08-26 20:29:21,0.31, 0.43, 0.49
2024-08-26 20:29:23,1.53, 1.16, 0.55
2024-08-26 20:29:25,0.31, 0.55, 0.49
2024-08-26 20:29:27,0.31, 0.67, 0.55
2024-08-26 20:29:29,-0.24, 0.43, 0.49
2024-08-26 20:29:31,0.31, 0.49, 0.49
2024-08-26 20:29:33,0.31, 0.43, 0.49
2024-08-26 20:29:35,0.24, 0.49, 0.49
2024-08-26 20:29:37,-1.16, 0.43, 0.49
2024-08-26 20:29:39,0.24, 0.49, 0.49
2024-08-26 20:29:41,0.12, 0.49, 0.55
2024-08-26 20:29:43,0.31, 0.49, 0.55
2024-08-26 20:29:46,0.31, 0.49, 0.49
2024-08-26 20:29:48,0.37, 0.31, 0.49
2024-08-26 20:29:50,0.67, 0.61, 0.49
2024-08-26 20:29:52,0.31, 0.49, 0.49
2024-08-26 20:29:54,0.37, 0.37, 0.55
2024-08-26 20:29:56,-0.24, 0.31, 0.49
2024-08-26 20:29:58,0.31, 0.55, 0.55
2024-08-26 20:30:00,0.24, 0.49, 0.49
2024-08-26 20:30:02,0.24, 0.49, 0.55
2024-08-26 20:30:04,0.31, 0.49, 0.49
2024-08-26 20:30:06,0.31, 0.49, 0.49
2024-08-26 20:30:08,0.31, 0.49, 0.55
2024-08-26 20:30:10,0.31, 0.49, 0.49
2024-08-26 20:30:12,0.31, 0.49, 0.49
2024-08-26 20:30:14,0.37, 0.49, 0.49
2024-08-26 20:30:16,0.31, 0.55, 0.49
2024-08-26 20:30:18,0.31, 0.49, 0.49
2024-08-26 20:30:20,0.37, 0.55, 0.55
2024-08-26 20:30:22,0.43, 0.55, 0.49
2024-08-26 20:30:24,0.24, 0.43, 0.49
2024-08-26 20:30:26,1.10, 0.73, 0.49
2024-08-26 20:30:28,0.24, 0.49, 0.49
2024-08-26 20:30:31,0.31, 0.49, 0.55
2024-08-26 20:30:33,0.18, 0.49, 0.49
2024-08-26 20:30:35,0.24, 0.49, 0.49
2024-08-26 20:30:37,0.18, 0.43, 0.49
2024-08-26 20:30:39,0.31, 0.49, 0.49
2024-08-26 20:30:41,0.31, 0.49, 0.49
2024-08-26 20:30:43,0.24, 0.49, 0.49
2024-08-26 20:30:45,0.18, 0.49, 0.55
2024-08-26 20:30:47,0.31, 0.49, 0.55
2024-08-26 20:30:49,0.24, 0.49, 0.49
2024-08-26 20:30:51,0.24, 0.49, 0.49
2024-08-26 20:30:53,0.31, 0.49, 0.55
2024-08-26 20:30:55,0.24, 0.49, 0.55
2024-08-26 20:30:57,0.31, 0.49, 0.55
2024-08-26 20:30:59,0.12, 0.43, 0.55
2024-08-26 20:31:01,0.24, 0.49, 0.49
2024-08-26 20:31:03,0.31, 0.49, 0.49
2024-08-26 20:31:05,0.37, 0.43, 0.49
2024-08-26 20:31:07,0.43, 0.55, 0.43
2024-08-26 20:31:09,0.24, 0.49, 0.55
2024-08-26 20:31:11,0.37, 0.55, 0.49
2024-08-26 20:31:14,0.31, 0.49, 0.49
2024-08-26 20:31:16,0.31, 0.49, 0.49
2024-08-26 20:31:18,0.31, 0.49, 0.55
2024-08-26 20:31:20,0.24, 0.49, 0.49
2024-08-26 20:31:22,0.31, 0.49, 0.49
2024-08-26 20:31:24,0.24, 0.49, 0.49
2024-08-26 20:31:26,0.31, 0.55, 0.55
2024-08-26 20:31:28,0.37, 0.49, 0.49
2024-08-26 20:31:30,0.31, 0.49, 0.49
2024-08-26 20:31:32,0.31, 0.49, 0.55
2024-08-26 20:31:34,0.31, 0.49, 0.49
2024-08-26 20:31:36,0.37, 0.49, 0.49
2024-08-26 20:31:38,0.24, 0.49, 0.49
2024-08-26 20:31:40,0.24, 0.49, 0.55
2024-08-26 20:31:42,0.31, 0.49, 0.49
2024-08-26 20:31:44,0.24, 0.49, 0.49
2024-08-26 20:31:46,0.18, 0.49, 0.55
2024-08-26 20:31:48,0.31, 0.55, 0.55
2024-08-26 20:31:50,0.31, 0.49, 0.55
2024-08-26 20:31:52,0.24, 0.49, 0.49
2024-08-26 20:31:54,0.24, 0.49, 0.55
2024-08-26 20:31:56,0.24, 0.49, 0.49
2024-08-26 20:31:58,0.31, 0.55, 0.49
2024-08-26 20:32:00,0.24, 0.49, 0.49
2024-08-26 20:32:02,0.31, 0.49, 0.49
2024-08-26 20:32:05,0.31, 0.49, 0.55
2024-08-26 20:32:07,0.31, 0.55, 0.49
2024-08-26 20:32:09,0.24, 0.49, 0.49
2024-08-26 20:32:11,0.24, 0.49, 0.49
2024-08-26 20:32:13,0.31, 0.49, 0.49
2024-08-26 20:32:15,0.31, 0.49, 0.55
2024-08-26 20:32:17,0.24, 0.49, 0.55
2024-08-26 20:32:19,0.31, 0.49, 0.49
2024-08-26 20:32:21,0.31, 0.49, 0.49
2024-08-26 20:32:23,0.24, 0.49, 0.49
2024-08-26 20:32:25,0.18, 0.43, 0.55
2024-08-26 20:32:27,0.37, 0.49, 0.49
2024-08-26 20:32:29,0.31, 0.49, 0.55
2024-08-26 20:32:31,0.31, 0.55, 0.55
2024-08-26 20:32:33,0.24, 0.55, 0.49
2024-08-26 20:32:35,0.31, 0.49, 0.49
2024-08-26 20:32:37,0.24, 0.49, 0.55
2024-08-26 20:32:39,0.18, 0.43, 0.49
2024-08-26 20:32:41,0.24, 0.49, 0.49
2024-08-26 20:32:43,0.31, 0.49, 0.49
2024-08-26 20:32:45,0.31, 0.49, 0.49
2024-08-26 20:32:47,0.24, 0.49, 0.49
2024-08-26 20:32:49,0.24, 0.49, 0.55
2024-08-26 20:32:51,0.37, 0.49, 0.49
2024-08-26 20:32:53,0.24, 0.49, 0.49
2024-08-26 20:32:56,0.24, 0.49, 0.49
2024-08-26 20:32:58,0.31, 0.49, 0.49
2024-08-26 20:33:00,0.24, 0.43, 0.49
2024-08-26 20:33:02,0.24, 0.49, 0.49
2024-08-26 20:33:04,0.31, 0.49, 0.55
2024-08-26 20:33:06,0.31, 0.49, 0.49
2024-08-26 20:33:08,0.24, 0.49, 0.49
2024-08-26 20:33:10,0.31, 0.49, 0.49
2024-08-26 20:33:12,0.31, 0.49, 0.49
2024-08-26 20:33:14,0.12, 0.49, 0.49
2024-08-26 20:33:16,0.06, 0.43, 0.55
2024-08-26 20:33:18,0.24, 0.49, 0.49
2024-08-26 20:33:20,0.06, 0.37, 0.49
2024-08-26 20:33:22,0.31, 0.37, 0.49
2024-08-26 20:33:24,0.37, 0.55, 0.49
2024-08-26 20:33:26,0.12, 0.43, 0.49
2024-08-26 20:33:28,0.37, 0.49, 0.49
2024-08-26 20:33:30,0.24, 0.49, 0.49
2024-08-26 20:33:32,0.31, 0.49, 0.49
2024-08-26 20:33:34,0.31, 0.49, 0.49
2024-08-26 20:33:36,0.31, 0.49, 0.55
2024-08-26 20:33:38,0.24, 0.49, 0.49
2024-08-26 20:33:40,0.24, 0.55, 0.49
2024-08-26 20:33:42,0.49, 0.49, 0.49
2024-08-26 20:33:44,0.43, 0.55, 0.49
2024-08-26 20:33:46,0.37, 0.55, 0.49
2024-08-26 20:33:49,0.43, 0.49, 0.49
2024-08-26 20:33:51,0.31, 0.43, 0.49
2024-08-26 20:33:53,0.61, 0.55, 0.49
2024-08-26 20:33:55,0.06, 1.04, 0.49
2024-08-26 20:33:57,0.24, 0.49, 0.49
2024-08-26 20:33:59,0.12, 0.43, 0.49
2024-08-26 20:34:01,0.12, 0.61, 0.49
2024-08-26 20:34:03,0.49, 0.43, 0.49
2024-08-26 20:34:05,-0.06, 0.31, 0.55
2024-08-26 20:34:07,0.24, 0.49, 0.55
2024-08-26 20:34:09,0.24, 0.49, 0.55
2024-08-26 20:34:11,0.37, 0.49, 0.55
2024-08-26 20:34:13,0.24, 0.49, 0.49
2024-08-26 20:34:15,0.06, 0.31, 0.49
2024-08-26 20:34:17,0.43, 0.31, 0.49
2024-08-26 20:34:19,0.12, 0.73, 0.55
2024-08-26 20:34:21,0.37, 0.61, 0.55
2024-08-26 20:34:23,0.37, 0.55, 0.49
2024-08-26 20:34:25,0.31, 0.49, 0.49
2024-08-26 20:34:27,0.24, 0.49, 0.49
2024-08-26 20:34:29,0.24, 0.37, 0.55
2024-08-26 20:34:31,0.24, 0.49, 0.55
2024-08-26 20:34:34,0.37, 0.61, 0.55
2024-08-26 20:34:36,0.24, 0.49, 0.55
2024-08-26 20:34:38,0.73, 0.79, 0.49
2024-08-26 20:34:40,0.24, 0.49, 0.49
2024-08-26 20:34:42,0.37, 0.61, 0.49
2024-08-26 20:34:44,1.77, -0.92, 0.49
2024-08-26 20:34:46,0.55, 0.85, 0.49
2024-08-26 20:34:48,0.73, -0.31, 0.92
2024-08-26 20:34:50,0.24, -0.06, 0.55
